run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
86.76452514489455,83.33960416896201,39.38122037857558,51.19154782463986,66.02764121395086,47.56843935747837,88.00866648637194,52.719320630571914,101.86886050738374,68.8710510387375
89.59282124157946,81.34617958428781,41.760193026231306,52.39280438104267,68.74838728845052,49.07566169853964,82.15060976351194,53.04975015529523,106.21803677582498,68.67083074558714
87.38504185285461,90.11939757521014,41.456446600402785,53.910994778734,66.17461098776172,48.34568565191433,90.08424188633929,51.03544381056633,99.81713812953947,75.18997028533585
93.5452087448633,88.12940914344064,41.097829167416,53.997274985265136,67.48132416276604,47.23763409931795,87.88956760415343,51.6922450703851,101.98403933213497,71.91374657954962
78.60312500574162,88.73224212231355,39.914955032112,54.21496458024849,67.16979633432264,45.62341202912261,82.10716376782747,55.015592150886995,101.83046304240419,73.10863190301158
97.54768816447267,88.16762748774786,38.473023927915776,53.85948460660017,74.29988587814769,47.681859894390136,91.04955771896962,51.376760292141434,104.79586482784406,73.09460603701096
92.2712773346795,87.25724076782042,40.58834588601519,55.36078120275005,73.78111642966928,48.6479589145577,98.63583829696753,54.99567491482375,103.26466633747246,79.51682021658601
82.1627557156296,92.42731622453132,39.159253800393934,58.227241964572094,71.14118925351922,44.44952399274887,110.48454012330322,53.31822501905142,104.608106632354,81.37036161713144
92.64630498798914,94.9535820471481,40.37001824071912,58.99580697709924,66.89149429102503,45.67131853655427,91.87464906620642,51.84985549232415,106.87724466606052,75.10017549442
99.52100465356172,92.98238407667961,41.122058253053645,55.053430097730114,72.60213507602204,47.858848780055325,111.59256209899146,52.081871695369436,114.50386771050036,77.42243002231008
94.4059923540939,100.21646230758263,41.10499987017113,58.551489201079114,72.28154772927272,47.95176895531583,115.66669955619282,49.07687172736632,112.16090059625013,82.33816517847096
108.7477963516577,94.75648020559228,39.63721430598242,58.4811579267402,68.86822095117253,47.79123086472261,113.73423098064046,52.496251854699715,107.90243133128901,76.3336544109057
98.52314832616703,98.63605591575666,41.14206563622384,60.23996603157973,67.98222875916308,47.76283513260202,121.64042132400344,49.4918246302662,110.16800640692779,83.09044648444305
118.40393136362674,93.28253669027737,42.32994261400451,57.88496731708952,81.19787021064681,46.662603375941394,112.5581639610968,53.03061228215901,111.01430097675846,84.76995097924015
118.63141231461978,95.75152697216541,41.37714837322894,61.15175991610511,83.82077108896925,50.02788239391389,115.22573343525586,53.6563224281514,115.08545409021836,84.14723481524116
110.32386280968315,90.93088723022292,42.79036499535352,58.65620963314502,79.51626578968502,49.91019117310141,130.23162418926316,51.01194388378505,108.54583217711583,87.04790929740524
117.08248130938493,88.3468347673498,41.67909443320829,59.764504394900705,78.58746826167472,46.65497505716186,139.00305245851337,53.00893746572208,112.71615079773797,88.48418778902366
125.97184624043646,87.1437067252654,41.798141792669384,59.60717495557086,76.55678301319209,49.59108635014353,151.5484016911526,55.84663171570102,108.64944491303464,90.850261353124
123.88495591168993,96.48141593847718,42.9624363776356,64.25825016821551,74.61610800381558,51.416222711127084,140.8795370137948,55.10427180273834,118.80375525902217,91.83997587184251
122.96304104933807,100.11556659265443,41.130865590467636,68.95092106290893,77.5355535569718,49.887878959017016,152.96467135394153,58.73520887246509,116.51237039456994,94.17206471456903
139.53529310471623,94.75432012120623,41.02541873233307,65.59092967749028,81.41300198557936,50.53827995240931,147.00067365580597,55.55844770849427,119.15927397726146,90.1999415453061
139.93156377831377,98.59562577381273,42.52158272183727,64.75150324982282,81.82330361704612,50.52044771374513,153.37575138395124,54.479611660832425,109.20164735805771,100.15827699748473
163.14658566806918,102.1485554084144,43.3990182997188,62.445311617706736,83.84962416614995,51.13161536481182,177.48755703476118,54.56822095362322,108.11458116375128,96.76406423974521
152.56702876389147,98.75175210947019,42.8577110888338,65.08796575030934,83.04180513974818,55.264937307969554,161.67741945337053,59.30818394802246,107.89342176570281,92.80610146103983
151.17931479315374,94.98777494136229,40.01350350332795,68.99107457908879,78.3200952501521,50.57846238648715,175.12173462629937,59.426422765402144,120.65552278835513,98.53215848589348
169.02798559156358,94.77243262954516,40.01345125897466,68.39032909087088,79.98539248170759,53.84979443415836,185.14573638738267,63.55893384643506,127.78782600904529,111.8705865749669
164.86823245005877,104.31543836761625,40.88692818769975,72.30072492127223,84.06600225958604,55.744780134839296,199.82438786883367,60.31706467880071,111.54228586793091,107.29006009643004
166.48204364895187,102.56170608877673,41.78270923181726,71.04531361136792,88.51551034657119,52.89528992951444,215.57446308304864,58.777290109623834,131.57773733397912,107.30345581012537
189.98318851209993,105.1634755782358,40.570220652754344,68.92269960653316,83.89076183975105,55.20415278768394,226.43656053920122,59.943413912703825,124.58458336518395,102.57728289224667
